"","chr","start","end","extra1","extra2","GeneSymbol","Chr","Start","End"
"49484",8,617667,37306190,2.2483e-05,4.64814573952125,"MFHAS1",8,8640864,8751155
"5384",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-682P",8,8753323,8753428
"49513",8,617667,37306190,2.2483e-05,4.64814573952125,"ERI1",8,8859657,8974256
"5434",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR4660",8,8905955,8906028
"5452",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU7-55P",8,8929965,8930026
"3112",8,617667,37306190,2.2483e-05,4.64814573952125,"PPP1R3B",8,8993765,9009084
"5810",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-1151P",8,9144982,9145088
"5835",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-526P",8,9228600,9228705
"3313",8,617667,37306190,2.2483e-05,4.64814573952125,"TNKS",8,9413424,9639856
"5903",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR597",8,9599182,9599278
"5948",8,617667,37306190,2.2483e-05,4.64814573952125,"LINC00599",8,9757574,9762876
"3761",8,617667,37306190,2.2483e-05,4.64814573952125,"MSRA",8,9911778,10286401
"6215",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-729P",8,10333733,10333839
"6232",8,617667,37306190,2.2483e-05,4.64814573952125,"PRSS51",8,10340388,10405095
"4172",8,617667,37306190,2.2483e-05,4.64814573952125,"PRSS55",8,10383056,10411676
"4271",8,617667,37306190,2.2483e-05,4.64814573952125,"RP1L1",8,10463859,10569697
"6393",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR4286",8,10524488,10524580
"4314",8,617667,37306190,2.2483e-05,4.64814573952125,"C8orf74",8,10530147,10558103
"6427",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP252",8,10544079,10544197
"4374",8,617667,37306190,2.2483e-05,4.64814573952125,"SOX7",8,10581278,10697357
"4488",8,617667,37306190,2.2483e-05,4.64814573952125,"PINX1",8,10622473,10697394
"4612",8,617667,37306190,2.2483e-05,4.64814573952125,"XKR6",8,10753555,11058875
"6459",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR598",8,10892716,10892812
"6644",8,617667,37306190,2.2483e-05,4.64814573952125,"LINC00529",8,11105135,11125374
"6767",8,617667,37306190,2.2483e-05,4.64814573952125,"RPL19P13",8,11113529,11114112
"4852",8,617667,37306190,2.2483e-05,4.64814573952125,"MTMR9",8,11141925,11185646
"5382",8,617667,37306190,2.2483e-05,4.64814573952125,"SLC35G5",8,11188397,11189717
"6896",8,617667,37306190,2.2483e-05,4.64814573952125,"TDH",8,11197146,11225961
"5410",8,617667,37306190,2.2483e-05,4.64814573952125,"C8orf12",8,11225911,11296167
"8028",8,617667,37306190,2.2483e-05,4.64814573952125,"RN7SL293P",8,11236904,11237200
"8057",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-1084P",8,11249920,11250026
"5484",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM167A",8,11278972,11332224
"5614",8,617667,37306190,2.2483e-05,4.64814573952125,"BLK",8,11351510,11422113
"8173",8,617667,37306190,2.2483e-05,4.64814573952125,"LINC00208",8,11433822,11438851
"5846",8,617667,37306190,2.2483e-05,4.64814573952125,"GATA4",8,11534468,11617511
"6079",8,617667,37306190,2.2483e-05,4.64814573952125,"C8orf49",8,11618896,11620309
"6160",8,617667,37306190,2.2483e-05,4.64814573952125,"NEIL2",8,11627148,11644855
"8206",8,617667,37306190,2.2483e-05,4.64814573952125,"SUB1P1",8,11647514,11647897
"6800",8,617667,37306190,2.2483e-05,4.64814573952125,"FDFT1",8,11653082,11696818
"12612",8,617667,37306190,2.2483e-05,4.64814573952125,"CTSB",8,11700033,11726957
"8368",8,617667,37306190,2.2483e-05,4.64814573952125,"OR7E158P",8,11777409,11778318
"8921",8,617667,37306190,2.2483e-05,4.64814573952125,"OR7E161P",8,11786101,11787072
"16530",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB136",8,11831446,11832108
"16572",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB135",8,11839830,11842099
"16624",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB134",8,11850692,11853821
"9163",8,617667,37306190,2.2483e-05,4.64814573952125,"OR7E160P",8,11891155,11892121
"9282",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP253",8,11944905,11944954
"9293",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB108P3",8,11952685,11957045
"16750",8,617667,37306190,2.2483e-05,4.64814573952125,"ZNF705D",8,11961898,11973025
"9380",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM66D",8,11973291,12008698
"9778",8,617667,37306190,2.2483e-05,4.64814573952125,"USP17L7",8,11989926,11991953
"16862",8,617667,37306190,2.2483e-05,4.64814573952125,"USP17L2",8,11994677,11996586
"9786",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB109P3",8,12008404,12008643
"9808",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM90A2P",8,12029711,12036084
"9839",8,617667,37306190,2.2483e-05,4.64814573952125,"ALG1L11P",8,12036206,12040228
"17112",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM86B1",8,12039605,12051642
"10521",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM85A",8,12051976,12053789
"10533",8,617667,37306190,2.2483e-05,4.64814573952125,"ENPP7P12",8,12063268,12063898
"19365",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB130",8,12168471,12175825
"10570",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP254",8,12191153,12191202
"10575",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB108P4",8,12198935,12203285
"10601",8,617667,37306190,2.2483e-05,4.64814573952125,"ZNF705C",8,12213645,12216900
"10827",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM66A",8,12219527,12268510
"10933",8,617667,37306190,2.2483e-05,4.64814573952125,"DEFB109P1",8,12250718,12257875
"10948",8,617667,37306190,2.2483e-05,4.64814573952125,"LINC00965",8,12270336,12271882
"10958",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM90A25P",8,12272589,12275599
"11005",8,617667,37306190,2.2483e-05,4.64814573952125,"ALG1L12P",8,12278541,12282509
"19474",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM86B2",8,12282913,12293915
"11101",8,617667,37306190,2.2483e-05,4.64814573952125,"ENPP7P6",8,12305522,12368787
"11288",8,617667,37306190,2.2483e-05,4.64814573952125,"RPS3AP34",8,12427859,12428639
"11345",8,617667,37306190,2.2483e-05,4.64814573952125,"RPS3AP35",8,12485985,12486765
"12063",8,617667,37306190,2.2483e-05,4.64814573952125,"OR7E8P",8,12541663,12542662
"12083",8,617667,37306190,2.2483e-05,4.64814573952125,"OR7E15P",8,12553816,12554782
"12138",8,617667,37306190,2.2483e-05,4.64814573952125,"OR7E10P",8,12560575,12561565
"12158",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR5692A1",8,12576636,12576704
"12159",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR5692A2",8,12576636,12576704
"20328",8,617667,37306190,2.2483e-05,4.64814573952125,"LONRF1",8,12579403,12613582
"12223",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR3926-1",8,12584741,12584813
"12224",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR3926-2",8,12584741,12584813
"12344",8,617667,37306190,2.2483e-05,4.64814573952125,"LINC00681",8,12651752,12675800
"22737",8,617667,37306190,2.2483e-05,4.64814573952125,"KIAA1456",8,12803151,12889012
"12490",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-842P",8,12901859,12901965
"23309",8,617667,37306190,2.2483e-05,4.64814573952125,"DLC1",8,12940870,13373167
"12593",8,617667,37306190,2.2483e-05,4.64814573952125,"MTND4P7",8,13210910,13211039
"12606",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP255",8,13393538,13393644
"24872",8,617667,37306190,2.2483e-05,4.64814573952125,"C8orf48",8,13424352,13425796
"24928",8,617667,37306190,2.2483e-05,4.64814573952125,"SGCZ",8,13947373,15095848
"15130",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU7-153P",8,14176964,14177025
"15174",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-397P",8,14345285,14345388
"15285",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR383",8,14710947,14711019
"25287",8,617667,37306190,2.2483e-05,4.64814573952125,"TUSC3",8,15274724,15624158
"15456",8,617667,37306190,2.2483e-05,4.64814573952125,"PPM1AP1",8,15663658,15664792
"26749",8,617667,37306190,2.2483e-05,4.64814573952125,"MSR1",8,15965387,16424999
"15743",8,617667,37306190,2.2483e-05,4.64814573952125,"MRPL49P2",8,16232127,16232591
"15877",8,617667,37306190,2.2483e-05,4.64814573952125,"RN7SL474P",8,16720709,16721005
"27311",8,617667,37306190,2.2483e-05,4.64814573952125,"FGF20",8,16849678,16859690
"27431",8,617667,37306190,2.2483e-05,4.64814573952125,"MICU3",8,16884747,16980153
"27737",8,617667,37306190,2.2483e-05,4.64814573952125,"ZDHHC2",8,17013538,17082308
"27877",8,617667,37306190,2.2483e-05,4.64814573952125,"CNOT7",8,17086737,17104387
"28433",8,617667,37306190,2.2483e-05,4.64814573952125,"VPS37A",8,17104080,17159936
"28968",8,617667,37306190,2.2483e-05,4.64814573952125,"MTMR7",8,17155539,17271037
"15984",8,617667,37306190,2.2483e-05,4.64814573952125,"ADAM24P",8,17327027,17329127
"29440",8,617667,37306190,2.2483e-05,4.64814573952125,"SLC7A2",8,17354597,17428082
"29873",8,617667,37306190,2.2483e-05,4.64814573952125,"PDGFRL",8,17433942,17501580
"30251",8,617667,37306190,2.2483e-05,4.64814573952125,"MTUS1",8,17501304,17658426
"16035",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR548V",8,17539087,17539166
"16075",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP256",8,17605627,17605739
"32133",8,617667,37306190,2.2483e-05,4.64814573952125,"FGL1",8,17721889,17767874
"32462",8,617667,37306190,2.2483e-05,4.64814573952125,"PCM1",8,17780349,17885478
"33733",8,617667,37306190,2.2483e-05,4.64814573952125,"ASAH1",8,17913934,17942494
"35013",8,617667,37306190,2.2483e-05,4.64814573952125,"NAT1",8,18027986,18081198
"16472",8,617667,37306190,2.2483e-05,4.64814573952125,"NATP",8,18228116,18228993
"35220",8,617667,37306190,2.2483e-05,4.64814573952125,"NAT2",8,18248755,18258728
"35344",8,617667,37306190,2.2483e-05,4.64814573952125,"PSD3",8,18384811,18942240
"16618",8,617667,37306190,2.2483e-05,4.64814573952125,"RPL35P6",8,18632057,18632428
"35808",8,617667,37306190,2.2483e-05,4.64814573952125,"SH2D4A",8,19171128,19253729
"36006",8,617667,37306190,2.2483e-05,4.64814573952125,"CSGALNACT1",8,19261672,19615540
"36555",8,617667,37306190,2.2483e-05,4.64814573952125,"INTS10",8,19674651,19709594
"37524",8,617667,37306190,2.2483e-05,4.64814573952125,"LPL",8,19759228,19824769
"17055",8,617667,37306190,2.2483e-05,4.64814573952125,"RPL30P9",8,19970854,19971183
"37813",8,617667,37306190,2.2483e-05,4.64814573952125,"SLC18A1",8,20002366,20040717
"38092",8,617667,37306190,2.2483e-05,4.64814573952125,"ATP6V1B2",8,20054878,20084330
"17066",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-892P",8,20087290,20087388
"38575",8,617667,37306190,2.2483e-05,4.64814573952125,"LZTS1",8,20103676,20161474
"17075",8,617667,37306190,2.2483e-05,4.64814573952125,"LZTS1-AS1",8,20133284,20147969
"17241",8,617667,37306190,2.2483e-05,4.64814573952125,"TMEM97P2",8,20791946,20792348
"38654",8,617667,37306190,2.2483e-05,4.64814573952125,"GFRA2",8,21547915,21669869
"17648",8,617667,37306190,2.2483e-05,4.64814573952125,"OR6R2P",8,21654972,21655271
"38925",8,617667,37306190,2.2483e-05,4.64814573952125,"DOK2",8,21766384,21771371
"39227",8,617667,37306190,2.2483e-05,4.64814573952125,"XPO7",8,21777180,21864096
"40052",8,617667,37306190,2.2483e-05,4.64814573952125,"NPM2",8,21881636,21894408
"40575",8,617667,37306190,2.2483e-05,4.64814573952125,"FGF17",8,21899909,21906320
"40963",8,617667,37306190,2.2483e-05,4.64814573952125,"DMTN",8,21906506,21940038
"41829",8,617667,37306190,2.2483e-05,4.64814573952125,"FAM160B2",8,21946670,21962409
"42057",8,617667,37306190,2.2483e-05,4.64814573952125,"NUDT18",8,21964383,21966932
"42106",8,617667,37306190,2.2483e-05,4.64814573952125,"HR",8,21971928,21990897
"42621",8,617667,37306190,2.2483e-05,4.64814573952125,"REEP4",8,21995533,21999464
"43207",8,617667,37306190,2.2483e-05,4.64814573952125,"LGI3",8,22004338,22014597
"43438",8,617667,37306190,2.2483e-05,4.64814573952125,"SFTPC",8,22014426,22021992
"43832",8,617667,37306190,2.2483e-05,4.64814573952125,"BMP1",8,22022249,22069839
"45209",8,617667,37306190,2.2483e-05,4.64814573952125,"PHYHIP",8,22077222,22089854
"17759",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR320A",8,22102475,22102556
"45262",8,617667,37306190,2.2483e-05,4.64814573952125,"POLR3D",8,22102617,22112113
"45416",8,617667,37306190,2.2483e-05,4.64814573952125,"PIWIL2",8,22132810,22215076
"45667",8,617667,37306190,2.2483e-05,4.64814573952125,"SLC39A14",8,22224762,22291642
"17861",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-336P",8,22291904,22292010
"45947",8,617667,37306190,2.2483e-05,4.64814573952125,"PPP3CC",8,22298332,22398652
"46474",8,617667,37306190,2.2483e-05,4.64814573952125,"SORBS3",8,22402499,22433301
"46997",8,617667,37306190,2.2483e-05,4.64814573952125,"PDLIM2",8,22435792,22455538
"47299",8,617667,37306190,2.2483e-05,4.64814573952125,"C8orf58",8,22457114,22461663
"47455",8,617667,37306190,2.2483e-05,4.64814573952125,"CCAR2",8,22462145,22479027
"47911",8,617667,37306190,2.2483e-05,4.64814573952125,"BIN3",8,22477931,22526661
"48407",8,617667,37306190,2.2483e-05,4.64814573952125,"EGR3",8,22545172,22550815
"48444",8,617667,37306190,2.2483e-05,4.64814573952125,"PEBP4",8,22570769,22857513
"18926",8,617667,37306190,2.2483e-05,4.64814573952125,"RN7SL303P",8,22835390,22835638
"48479",8,617667,37306190,2.2483e-05,4.64814573952125,"RHOBTB2",8,22844930,22877712
"48896",8,617667,37306190,2.2483e-05,4.64814573952125,"TNFRSF10B",8,22877646,22926692
"49239",8,617667,37306190,2.2483e-05,4.64814573952125,"TNFRSF10C",8,22941868,22974950
"49263",8,617667,37306190,2.2483e-05,4.64814573952125,"TNFRSF10D",8,22993101,23021543
"49281",8,617667,37306190,2.2483e-05,4.64814573952125,"TNFRSF10A",8,23047965,23082639
"49324",8,617667,37306190,2.2483e-05,4.64814573952125,"CHMP7",8,23101150,23119512
"49465",8,617667,37306190,2.2483e-05,4.64814573952125,"R3HCC1",8,23127633,23153792
"49712",8,617667,37306190,2.2483e-05,4.64814573952125,"LOXL2",8,23154702,23282841
"49740",8,617667,37306190,2.2483e-05,4.64814573952125,"ENTPD4",8,23243296,23315208
"49955",8,617667,37306190,2.2483e-05,4.64814573952125,"SLC25A37",8,23386318,23432976
"19265",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU4-71P",8,23457539,23457651
"49990",8,617667,37306190,2.2483e-05,4.64814573952125,"NKX3-1",8,23536206,23540440
"49997",8,617667,37306190,2.2483e-05,4.64814573952125,"NKX2-6",8,23559964,23564111
"50004",8,617667,37306190,2.2483e-05,4.64814573952125,"STC1",8,23699428,23712320
"20306",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU1-148P",8,23934510,23934671
"50041",8,617667,37306190,2.2483e-05,4.64814573952125,"ADAM28",8,24151553,24216531
"50267",8,617667,37306190,2.2483e-05,4.64814573952125,"ADAMDEC1",8,24241798,24263526
"50445",8,617667,37306190,2.2483e-05,4.64814573952125,"ADAM7",8,24298443,24384483
"50518",8,617667,37306190,2.2483e-05,4.64814573952125,"NEFM",8,24770525,24776607
"20627",8,617667,37306190,2.2483e-05,4.64814573952125,"NEFL",8,24808468,24814624
"20861",8,617667,37306190,2.2483e-05,4.64814573952125,"RN7SL651P",8,25038946,25039235
"50758",8,617667,37306190,2.2483e-05,4.64814573952125,"DOCK5",8,25042238,25275598
"51128",8,617667,37306190,2.2483e-05,4.64814573952125,"GNRH1",8,25276776,25282170
"51154",8,617667,37306190,2.2483e-05,4.64814573952125,"KCTD9",8,25285366,25315992
"51268",8,617667,37306190,2.2483e-05,4.64814573952125,"CDCA2",8,25316513,25365436
"51303",8,617667,37306190,2.2483e-05,4.64814573952125,"EBF2",8,25699246,25902913
"21002",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP258",8,25994396,25994514
"51359",8,617667,37306190,2.2483e-05,4.64814573952125,"PPP2R2A",8,26149007,26230196
"21094",8,617667,37306190,2.2483e-05,4.64814573952125,"SDAD1P1",8,26236775,26240469
"51498",8,617667,37306190,2.2483e-05,4.64814573952125,"BNIP3L",8,26240414,26363152
"51585",8,617667,37306190,2.2483e-05,4.64814573952125,"PNMA2",8,26362202,26371608
"51640",8,617667,37306190,2.2483e-05,4.64814573952125,"DPYSL2",8,26371791,26515694
"52067",8,617667,37306190,2.2483e-05,4.64814573952125,"ADRA1A",8,26605667,26724790
"21330",8,617667,37306190,2.2483e-05,4.64814573952125,"COX6B1P4",8,26693334,26693817
"21393",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR548H4",8,26906370,26906480
"52271",8,617667,37306190,2.2483e-05,4.64814573952125,"STMN4",8,27092840,27115937
"52490",8,617667,37306190,2.2483e-05,4.64814573952125,"TRIM35",8,27142404,27168836
"52612",8,617667,37306190,2.2483e-05,4.64814573952125,"PTK2B",8,27168999,27316903
"52864",8,617667,37306190,2.2483e-05,4.64814573952125,"CHRNA2",8,27317279,27337400
"52953",8,617667,37306190,2.2483e-05,4.64814573952125,"EPHX2",8,27348296,27403081
"22153",8,617667,37306190,2.2483e-05,4.64814573952125,"GULOP",8,27417791,27446590
"53206",8,617667,37306190,2.2483e-05,4.64814573952125,"CLU",8,27454434,27472548
"53383",8,617667,37306190,2.2483e-05,4.64814573952125,"SCARA3",8,27491385,27534293
"4566",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-1086P",8,27537349,27537452
"4581",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR3622B",8,27559190,27559284
"4582",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR3622A",8,27559190,27559284
"53515",8,617667,37306190,2.2483e-05,4.64814573952125,"CCDC25",8,27590835,27630170
"53649",8,617667,37306190,2.2483e-05,4.64814573952125,"ESCO2",8,27629466,27670157
"4624",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-1276P",8,27631162,27631265
"53716",8,617667,37306190,2.2483e-05,4.64814573952125,"PBK",8,27667137,27695612
"53917",8,617667,37306190,2.2483e-05,4.64814573952125,"SCARA5",8,27727399,27850244
"4666",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR4287",8,27743556,27743633
"53993",8,617667,37306190,2.2483e-05,4.64814573952125,"NUGGC",8,27879481,27941388
"54056",8,617667,37306190,2.2483e-05,4.64814573952125,"ELP3",8,27947190,28048673
"4792",8,617667,37306190,2.2483e-05,4.64814573952125,"RPL5P22",8,28157200,28158083
"54517",8,617667,37306190,2.2483e-05,4.64814573952125,"PNOC",8,28174503,28200872
"54553",8,617667,37306190,2.2483e-05,4.64814573952125,"ZNF395",8,28203102,28260218
"54600",8,617667,37306190,2.2483e-05,4.64814573952125,"FBXO16",8,28205804,28347835
"4811",8,617667,37306190,2.2483e-05,4.64814573952125,"RNU6-178P",8,28273965,28274068
"54748",8,617667,37306190,2.2483e-05,4.64814573952125,"FZD3",8,28351729,28431775
"4844",8,617667,37306190,2.2483e-05,4.64814573952125,"MIR4288",8,28362633,28362699
"4860",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP259",8,28387928,28388036
"54765",8,617667,37306190,2.2483e-05,4.64814573952125,"EXTL3",8,28457986,28613116
"4873",8,617667,37306190,2.2483e-05,4.64814573952125,"EXTL3-AS1",8,28553718,28558981
"54812",8,617667,37306190,2.2483e-05,4.64814573952125,"INTS9",8,28625178,28747759
"54975",8,617667,37306190,2.2483e-05,4.64814573952125,"HMBOX1",8,28747911,28922281
"4937",8,617667,37306190,2.2483e-05,4.64814573952125,"HMBOX1-IT1",8,28807193,28813472
"4944",8,617667,37306190,2.2483e-05,4.64814573952125,"RNA5SP260",8,28906011,28906121
"55113",8,617667,37306190,2.2483e-05,4.64814573952125,"KIF13B",8,28924796,29120641
"5063",8,617667,37306190,2.2483e-05,4.64814573952125,"RN7SL781P",8,29000210,29000484
"5068",8,617667,37306190,2.2483e-05,4.64814573952125,"HMGB1P23",8,29076422,29076989
"55153",8,617667,37306190,2.2483e-05,4.64814573952125,"DUSP4",8,29190581,29208185
"5179",8,617667,37306190,2.2483e-05,4.64814573952125,"RPL17P33",8,29489607,29490160
